age,sysBP,totChol,BMI,currentSmoker,glucose
57.69553805774278,156.06299212598424,262.1443569553806,28.25076990376203,0.3070866141732285,89.67541557305337
45.91336775674125,123.44033275960987,229.2008032128514,24.530407343660354,1.0000000000000013,78.2576018359151
47.46153846153846,123.79659763313609,224.82396449704143,25.365488165680475,9.43689570931383e-16,79.09319526627219
